场景,日氨产量(t/day),时段,时段序号(h),设备状态,常规负荷功率(MW),生产负荷功率(MW),总负荷功率(MW),风电功率(MW),光伏功率(MW),风光总出力(MW),购电功率(MW),售电功率(MW),购电电价(¥/kWh),售电电价(¥/kWh),开机边际电网成本(¥/h),风电场景,光伏场景
风电1-光伏2,63,15:00-16:00,16,1,3.8202000000000003,41.5,45.3202,11.175999999999998,25.6,36.775999999999996,8.544200000000004,0.0,0.6074,0.3779,17643.7439,1,2
风电1-光伏2,63,16:00-17:00,17,1,3.75,41.5,45.25,10.107999999999999,19.2,29.308,15.942,0.0,0.6074,0.3779,19341.539000000004,1,2
风电1-光伏2,63,17:00-18:00,18,1,3.1398,41.5,44.6398,6.3839999999999995,9.6,15.983999999999998,28.655800000000003,0.0,0.6074,0.3779,22259.3561,1,2
风电1-光伏2,63,18:00-19:00,19,0,2.61,0.0,2.61,6.428000000000001,3.2,9.628,0.0,7.018000000000001,0.8024,0.3779,30320.459,1,2
风电1-光伏2,63,19:00-20:00,20,0,2.1198,0.0,2.1198,5.736,0.0,5.736,0.0,3.6161999999999996,0.8024,0.3779,31764.5231,1,2
风电1-光伏2,63,20:00-21:00,21,0,1.8599999999999999,0.0,1.8599999999999999,3.752,0.0,3.752,0.0,1.892,0.8024,0.3779,32496.445999999996,1,2
风电1-光伏2,63,21:00-22:00,22,1,1.6301999999999999,41.5,43.1302,3.6919999999999997,0.0,3.6919999999999997,39.4382,0.0,0.6074,0.3779,24733.916900000004,1,2
风电1-光伏2,63,22:00-23:00,23,1,1.56,41.5,43.06,4.88,0.0,4.88,38.18,0.0,0.6074,0.3779,24445.16,1,2
风电1-光伏2,63,23:00-24:00,24,1,1.4802,41.5,42.980199999999996,3.1919999999999997,0.0,3.1919999999999997,39.788199999999996,0.0,0.3424,0.3779,14270.368899999996,1,2
风电1-光伏2,54,0:00-1:00,1,1,1.3698000000000001,41.5,42.8698,9.776,0.0,9.776,33.0938,0.0,0.3424,0.3779,14508.0201,1,2
风电1-光伏2,54,1:00-2:00,2,1,1.0997999999999999,41.5,42.5998,10.904,0.0,10.904,31.695800000000002,0.0,0.3424,0.3779,14557.6491,1,2
风电1-光伏2,54,2:00-3:00,3,1,0.7998000000000001,41.5,42.2998,15.152000000000001,0.0,15.152000000000001,27.147799999999997,0.0,0.3424,0.3779,14719.1031,1,2
风电1-光伏2,54,3:00-4:00,4,1,0.99,41.5,42.49,13.312,0.0,13.312,29.178000000000004,0.0,0.3424,0.3779,14647.031,1,2
风电1-光伏2,54,4:00-5:00,5,1,1.1802000000000001,41.5,42.6802,15.072000000000001,0.0,15.072000000000001,27.608199999999997,0.0,0.3424,0.3779,14702.7589,1,2
风电1-光伏2,54,5:00-6:00,6,1,1.6301999999999999,41.5,43.1302,18.724,0.0,18.724,24.406200000000002,0.0,0.3424,0.3779,14816.429900000001,1,2
风电1-光伏2,54,6:00-7:00,7,1,2.5002,41.5,44.0002,9.628,0.0,9.628,34.3722,0.0,0.3424,0.3779,14462.6369,1,2
风电1-光伏2,54,7:00-8:00,8,1,3.3701999999999996,41.5,44.8702,22.804000000000002,3.2,26.004,18.866199999999996,0.0,0.6074,0.3779,20012.6429,1,2
风电1-光伏2,54,8:00-9:00,9,1,4.0098,41.5,45.5098,17.852,10.88,28.732,16.7778,0.0,0.6074,0.3779,19533.3551,1,2
风电1-光伏2,54,9:00-10:00,10,1,4.199999999999999,41.5,45.7,14.328000000000001,17.92,32.248000000000005,13.451999999999998,0.0,0.6074,0.3779,18770.084000000003,1,2
风电1-光伏2,54,10:00-11:00,11,1,4.1202,41.5,45.6202,11.904,24.96,36.864000000000004,8.756199999999993,0.0,0.8024,0.3779,19399.8569,1,2
风电1-光伏2,54,11:00-12:00,12,1,3.9000000000000004,41.5,45.4,7.736,31.36,39.096,6.304000000000002,0.0,0.8024,0.3779,18358.898,1,2
风电1-光伏2,54,12:00-13:00,13,1,3.2598000000000003,41.5,44.7598,8.556000000000001,35.84,44.396,0.3637999999999977,0.0,0.8024,0.3779,15837.283099999999,1,2
风电1-光伏2,54,13:00-14:00,14,1,2.6898,41.5,44.1898,14.52,37.12,51.64,0.0,7.450200000000002,0.8024,0.3779,15682.850000000002,1,2
风电1-光伏2,54,14:00-15:00,15,1,3.63,41.5,45.13,6.707999999999999,32.0,38.708,6.422000000000004,0.0,0.8024,0.3779,18408.989,1,2
风电1-光伏2,54,15:00-16:00,16,1,3.8202000000000003,41.5,45.3202,11.175999999999998,25.6,36.775999999999996,8.544200000000004,0.0,0.6074,0.3779,17643.7439,1,2
风电1-光伏2,54,16:00-17:00,17,1,3.75,41.5,45.25,10.107999999999999,19.2,29.308,15.942,0.0,0.6074,0.3779,19341.539000000004,1,2
风电1-光伏2,54,17:00-18:00,18,0,3.1398,0.0,3.1398,6.3839999999999995,9.6,15.983999999999998,0.0,12.844199999999997,0.6074,0.3779,22259.3561,1,2
风电1-光伏2,54,18:00-19:00,19,0,2.61,0.0,2.61,6.428000000000001,3.2,9.628,0.0,7.018000000000001,0.8024,0.3779,30320.459,1,2
风电1-光伏2,54,19:00-20:00,20,0,2.1198,0.0,2.1198,5.736,0.0,5.736,0.0,3.6161999999999996,0.8024,0.3779,31764.5231,1,2
风电1-光伏2,54,20:00-21:00,21,0,1.8599999999999999,0.0,1.8599999999999999,3.752,0.0,3.752,0.0,1.892,0.8024,0.3779,32496.445999999996,1,2
风电1-光伏2,54,21:00-22:00,22,0,1.6301999999999999,0.0,1.6301999999999999,3.6919999999999997,0.0,3.6919999999999997,0.0,2.0618,0.6074,0.3779,24733.916900000004,1,2
风电1-光伏2,54,22:00-23:00,23,0,1.56,0.0,1.56,4.88,0.0,4.88,0.0,3.32,0.6074,0.3779,24445.16,1,2
风电1-光伏2,54,23:00-24:00,24,1,1.4802,41.5,42.980199999999996,3.1919999999999997,0.0,3.1919999999999997,39.788199999999996,0.0,0.3424,0.3779,14270.368899999996,1,2
风电1-光伏2,45,0:00-1:00,1,1,1.3698000000000001,41.5,42.8698,9.776,0.0,9.776,33.0938,0.0,0.3424,0.3779,14508.0201,1,2
风电1-光伏2,45,1:00-2:00,2,1,1.0997999999999999,41.5,42.5998,10.904,0.0,10.904,31.695800000000002,0.0,0.3424,0.3779,14557.6491,1,2
风电1-光伏2,45,2:00-3:00,3,1,0.7998000000000001,41.5,42.2998,15.152000000000001,0.0,15.152000000000001,27.147799999999997,0.0,0.3424,0.3779,14719.1031,1,2
风电1-光伏2,45,3:00-4:00,4,1,0.99,41.5,42.49,13.312,0.0,13.312,29.178000000000004,0.0,0.3424,0.3779,14647.031,1,2
风电1-光伏2,45,4:00-5:00,5,1,1.1802000000000001,41.5,42.6802,15.072000000000001,0.0,15.072000000000001,27.608199999999997,0.0,0.3424,0.3779,14702.7589,1,2
风电1-光伏2,45,5:00-6:00,6,1,1.6301999999999999,41.5,43.1302,18.724,0.0,18.724,24.406200000000002,0.0,0.3424,0.3779,14816.429900000001,1,2
风电1-光伏2,45,6:00-7:00,7,1,2.5002,41.5,44.0002,9.628,0.0,9.628,34.3722,0.0,0.3424,0.3779,14462.6369,1,2
风电1-光伏2,45,7:00-8:00,8,0,3.3701999999999996,0.0,3.3701999999999996,22.804000000000002,3.2,26.004,0.0,22.6338,0.6074,0.3779,20012.6429,1,2
风电1-光伏2,45,8:00-9:00,9,0,4.0098,0.0,4.0098,17.852,10.88,28.732,0.0,24.7222,0.6074,0.3779,19533.3551,1,2
风电1-光伏2,45,9:00-10:00,10,1,4.199999999999999,41.5,45.7,14.328000000000001,17.92,32.248000000000005,13.451999999999998,0.0,0.6074,0.3779,18770.084000000003,1,2
风电1-光伏2,45,10:00-11:00,11,0,4.1202,0.0,4.1202,11.904,24.96,36.864000000000004,0.0,32.74380000000001,0.8024,0.3779,19399.8569,1,2
风电1-光伏2,45,11:00-12:00,12,1,3.9000000000000004,41.5,45.4,7.736,31.36,39.096,6.304000000000002,0.0,0.8024,0.3779,18358.898,1,2
风电1-光伏2,45,12:00-13:00,13,1,3.2598000000000003,41.5,44.7598,8.556000000000001,35.84,44.396,0.3637999999999977,0.0,0.8024,0.3779,15837.283099999999,1,2
风电1-光伏2,45,13:00-14:00,14,1,2.6898,41.5,44.1898,14.52,37.12,51.64,0.0,7.450200000000002,0.8024,0.3779,15682.850000000002,1,2
风电1-光伏2,45,14:00-15:00,15,1,3.63,41.5,45.13,6.707999999999999,32.0,38.708,6.422000000000004,0.0,0.8024,0.3779,18408.989,1,2
风电1-光伏2,45,15:00-16:00,16,1,3.8202000000000003,41.5,45.3202,11.175999999999998,25.6,36.775999999999996,8.544200000000004,0.0,0.6074,0.3779,17643.7439,1,2
风电1-光伏2,45,16:00-17:00,17,1,3.75,41.5,45.25,10.107999999999999,19.2,29.308,15.942,0.0,0.6074,0.3779,19341.539000000004,1,2
风电1-光伏2,45,17:00-18:00,18,0,3.1398,0.0,3.1398,6.3839999999999995,9.6,15.983999999999998,0.0,12.844199999999997,0.6074,0.3779,22259.3561,1,2
风电1-光伏2,45,18:00-19:00,19,0,2.61,0.0,2.61,6.428000000000001,3.2,9.628,0.0,7.018000000000001,0.8024,0.3779,30320.459,1,2
风电1-光伏2,45,19:00-20:00,20,0,2.1198,0.0,2.1198,5.736,0.0,5.736,0.0,3.6161999999999996,0.8024,0.3779,31764.5231,1,2
风电1-光伏2,45,20:00-21:00,21,0,1.8599999999999999,0.0,1.8599999999999999,3.752,0.0,3.752,0.0,1.892,0.8024,0.3779,32496.445999999996,1,2
风电1-光伏2,45,21:00-22:00,22,0,1.6301999999999999,0.0,1.6301999999999999,3.6919999999999997,0.0,3.6919999999999997,0.0,2.0618,0.6074,0.3779,24733.916900000004,1,2
风电1-光伏2,45,22:00-23:00,23,0,1.56,0.0,1.56,4.88,0.0,4.88,0.0,3.32,0.6074,0.3779,24445.16,1,2
风电1-光伏2,45,23:00-24:00,24,1,1.4802,41.5,42.980199999999996,3.1919999999999997,0.0,3.1919999999999997,39.788199999999996,0.0,0.3424,0.3779,14270.368899999996,1,2
风电1-光伏2,36,0:00-1:00,1,1,1.3698000000000001,41.5,42.8698,9.776,0.0,9.776,33.0938,0.0,0.3424,0.3779,14508.0201,1,2
风电1-光伏2,36,1:00-2:00,2,1,1.0997999999999999,41.5,42.5998,10.904,0.0,10.904,31.695800000000002,0.0,0.3424,0.3779,14557.6491,1,2
风电1-光伏2,36,2:00-3:00,3,1,0.7998000000000001,41.5,42.2998,15.152000000000001,0.0,15.152000000000001,27.147799999999997,0.0,0.3424,0.3779,14719.1031,1,2
风电1-光伏2,36,3:00-4:00,4,1,0.99,41.5,42.49,13.312,0.0,13.312,29.178000000000004,0.0,0.3424,0.3779,14647.031,1,2
风电1-光伏2,36,4:00-5:00,5,1,1.1802000000000001,41.5,42.6802,15.072000000000001,0.0,15.072000000000001,27.608199999999997,0.0,0.3424,0.3779,14702.7589,1,2
风电1-光伏2,36,5:00-6:00,6,1,1.6301999999999999,41.5,43.1302,18.724,0.0,18.724,24.406200000000002,0.0,0.3424,0.3779,14816.429900000001,1,2
风电1-光伏2,36,6:00-7:00,7,1,2.5002,41.5,44.0002,9.628,0.0,9.628,34.3722,0.0,0.3424,0.3779,14462.6369,1,2
风电1-光伏2,36,7:00-8:00,8,0,3.3701999999999996,0.0,3.3701999999999996,22.804000000000002,3.2,26.004,0.0,22.6338,0.6074,0.3779,20012.6429,1,2
风电1-光伏2,36,8:00-9:00,9,0,4.0098,0.0,4.0098,17.852,10.88,28.732,0.0,24.7222,0.6074,0.3779,19533.3551,1,2
风电1-光伏2,36,9:00-10:00,10,0,4.199999999999999,-0.0,4.199999999999999,14.328000000000001,17.92,32.248000000000005,0.0,28.048000000000005,0.6074,0.3779,18770.084000000003,1,2
风电1-光伏2,36,10:00-11:00,11,0,4.1202,0.0,4.1202,11.904,24.96,36.864000000000004,0.0,32.74380000000001,0.8024,0.3779,19399.8569,1,2
风电1-光伏2,36,11:00-12:00,12,1,3.9000000000000004,41.5,45.4,7.736,31.36,39.096,6.304000000000002,0.0,0.8024,0.3779,18358.898,1,2
风电1-光伏2,36,12:00-13:00,13,1,3.2598000000000003,41.5,44.7598,8.556000000000001,35.84,44.396,0.3637999999999977,0.0,0.8024,0.3779,15837.283099999999,1,2
风电1-光伏2,36,13:00-14:00,14,1,2.6898,41.5,44.1898,14.52,37.12,51.64,0.0,7.450200000000002,0.8024,0.3779,15682.850000000002,1,2
风电1-光伏2,36,14:00-15:00,15,0,3.63,0.0,3.63,6.707999999999999,32.0,38.708,0.0,35.077999999999996,0.8024,0.3779,18408.989,1,2
风电1-光伏2,36,15:00-16:00,16,1,3.8202000000000003,41.5,45.3202,11.175999999999998,25.6,36.775999999999996,8.544200000000004,0.0,0.6074,0.3779,17643.7439,1,2
风电1-光伏2,36,16:00-17:00,17,0,3.75,0.0,3.75,10.107999999999999,19.2,29.308,0.0,25.558,0.6074,0.3779,19341.539000000004,1,2
风电1-光伏2,36,17:00-18:00,18,0,3.1398,0.0,3.1398,6.3839999999999995,9.6,15.983999999999998,0.0,12.844199999999997,0.6074,0.3779,22259.3561,1,2
风电1-光伏2,36,18:00-19:00,19,0,2.61,0.0,2.61,6.428000000000001,3.2,9.628,0.0,7.018000000000001,0.8024,0.3779,30320.459,1,2
风电1-光伏2,36,19:00-20:00,20,0,2.1198,0.0,2.1198,5.736,0.0,5.736,0.0,3.6161999999999996,0.8024,0.3779,31764.5231,1,2
风电1-光伏2,36,20:00-21:00,21,0,1.8599999999999999,0.0,1.8599999999999999,3.752,0.0,3.752,0.0,1.892,0.8024,0.3779,32496.445999999996,1,2
风电1-光伏2,36,21:00-22:00,22,0,1.6301999999999999,0.0,1.6301999999999999,3.6919999999999997,0.0,3.6919999999999997,0.0,2.0618,0.6074,0.3779,24733.916900000004,1,2
风电1-光伏2,36,22:00-23:00,23,0,1.56,0.0,1.56,4.88,0.0,4.88,0.0,3.32,0.6074,0.3779,24445.16,1,2
风电1-光伏2,36,23:00-24:00,24,1,1.4802,41.5,42.980199999999996,3.1919999999999997,0.0,3.1919999999999997,39.788199999999996,0.0,0.3424,0.3779,14270.368899999996,1,2
风电1-光伏3,72,0:00-1:00,1,1,1.3698000000000001,41.5,42.8698,9.776,0.0,9.776,33.0938,0.0,0.3424,0.3779,14508.0201,1,3
风电1-光伏3,72,1:00-2:00,2,1,1.0997999999999999,41.5,42.5998,10.904,0.0,10.904,31.695800000000002,0.0,0.3424,0.3779,14557.6491,1,3
风电1-光伏3,72,2:00-3:00,3,1,0.7998000000000001,41.5,42.2998,15.152000000000001,0.0,15.152000000000001,27.147799999999997,0.0,0.3424,0.3779,14719.1031,1,3
风电1-光伏3,72,3:00-4:00,4,1,0.99,41.5,42.49,13.312,0.0,13.312,29.178000000000004,0.0,0.3424,0.3779,14647.031,1,3
风电1-光伏3,72,4:00-5:00,5,1,1.1802000000000001,41.5,42.6802,15.072000000000001,0.0,15.072000000000001,27.608199999999997,0.0,0.3424,0.3779,14702.7589,1,3
风电1-光伏3,72,5:00-6:00,6,1,1.6301999999999999,41.5,43.1302,18.724,0.0,18.724,24.406200000000002,0.0,0.3424,0.3779,14816.429900000001,1,3
风电1-光伏3,72,6:00-7:00,7,1,2.5002,41.5,44.0002,9.628,0.0,9.628,34.3722,0.0,0.3424,0.3779,14462.6369,1,3
风电1-光伏3,72,7:00-8:00,8,1,3.3701999999999996,41.5,44.8702,22.804000000000002,1.28,24.084000000000003,20.786199999999994,0.0,0.6074,0.3779,20453.2829,1,3
风电1-光伏3,72,8:00-9:00,9,1,4.0098,41.5,45.5098,17.852,3.2,21.052,24.4578,0.0,0.6074,0.3779,21295.915100000002,1,3
风电1-光伏3,72,9:00-10:00,10,1,4.199999999999999,41.5,45.7,14.328000000000001,5.12,19.448,26.252000000000002,0.0,0.6074,0.3779,21707.684000000005,1,3
风电1-光伏3,72,10:00-11:00,11,1,4.1202,41.5,45.6202,11.904,7.68,19.584,26.036199999999997,0.0,0.8024,0.3779,26735.216899999996,1,3
风电1-光伏3,72,11:00-12:00,12,1,3.9000000000000004,41.5,45.4,7.736,11.52,19.256,26.144,0.0,0.8024,0.3779,26780.978,1,3
风电1-光伏3,72,12:00-13:00,13,1,3.2598000000000003,41.5,44.7598,8.556000000000001,14.08,22.636000000000003,22.123799999999996,0.0,0.8024,0.3779,25074.403099999996,1,3
风电1-光伏3,72,13:00-14:00,14,1,2.6898,41.5,44.1898,14.52,14.08,28.6,15.589799999999997,0.0,0.8024,0.3779,22300.7201,1,3
风电1-光伏3,72,14:00-15:00,15,1,3.63,41.5,45.13,6.707999999999999,11.52,18.227999999999998,26.902000000000005,0.0,0.8024,0.3779,27102.749000000003,1,3
风电1-光伏3,72,15:00-16:00,16,1,3.8202000000000003,41.5,45.3202,11.175999999999998,7.04,18.215999999999998,27.104200000000002,0.0,0.6074,0.3779,21903.2639,1,3
风电1-光伏3,72,16:00-17:00,17,1,3.75,41.5,45.25,10.107999999999999,5.12,15.227999999999998,30.022000000000002,0.0,0.6074,0.3779,22572.899,1,3
风电1-光伏3,72,17:00-18:00,18,1,3.1398,41.5,44.6398,6.3839999999999995,3.2,9.584,35.055800000000005,0.0,0.6074,0.3779,23728.1561,1,3
风电1-光伏3,72,18:00-19:00,19,1,2.61,41.5,44.11,6.428000000000001,1.28,7.708000000000001,36.402,0.0,0.8024,0.3779,31135.499000000003,1,3
风电1-光伏3,72,19:00-20:00,20,1,2.1198,41.5,43.6198,5.736,0.0,5.736,37.8838,0.0,0.8024,0.3779,31764.5231,1,3
风电1-光伏3,72,20:00-21:00,21,1,1.8599999999999999,41.5,43.36,3.752,0.0,3.752,39.608,0.0,0.8024,0.3779,32496.445999999996,1,3
风电1-光伏3,72,21:00-22:00,22,1,1.6301999999999999,41.5,43.1302,3.6919999999999997,0.0,3.6919999999999997,39.4382,0.0,0.6074,0.3779,24733.916900000004,1,3
风电1-光伏3,72,22:00-23:00,23,1,1.56,41.5,43.06,4.88,0.0,4.88,38.18,0.0,0.6074,0.3779,24445.16,1,3
风电1-光伏3,72,23:00-24:00,24,1,1.4802,41.5,42.980199999999996,3.1919999999999997,0.0,3.1919999999999997,39.788199999999996,0.0,0.3424,0.3779,14270.368899999996,1,3
风电1-光伏3,63,0:00-1:00,1,1,1.3698000000000001,41.5,42.8698,9.776,0.0,9.776,33.0938,0.0,0.3424,0.3779,14508.0201,1,3
风电1-光伏3,63,1:00-2:00,2,1,1.0997999999999999,41.5,42.5998,10.904,0.0,10.904,31.695800000000002,0.0,0.3424,0.3779,14557.6491,1,3
风电1-光伏3,63,2:00-3:00,3,1,0.7998000000000001,41.5,42.2998,15.152000000000001,0.0,15.152000000000001,27.147799999999997,0.0,0.3424,0.3779,14719.1031,1,3
风电1-光伏3,63,3:00-4:00,4,1,0.99,41.5,42.49,13.312,0.0,13.312,29.178000000000004,0.0,0.3424,0.3779,14647.031,1,3
风电1-光伏3,63,4:00-5:00,5,1,1.1802000000000001,41.5,42.6802,15.072000000000001,0.0,15.072000000000001,27.608199999999997,0.0,0.3424,0.3779,14702.7589,1,3
风电1-光伏3,63,5:00-6:00,6,1,1.6301999999999999,41.5,43.1302,18.724,0.0,18.724,24.406200000000002,0.0,0.3424,0.3779,14816.429900000001,1,3
风电1-光伏3,63,6:00-7:00,7,1,2.5002,41.5,44.0002,9.628,0.0,9.628,34.3722,0.0,0.3424,0.3779,14462.6369,1,3
风电1-光伏3,63,7:00-8:00,8,1,3.3701999999999996,41.5,44.8702,22.804000000000002,1.28,24.084000000000003,20.786199999999994,0.0,0.6074,0.3779,20453.2829,1,3
风电1-光伏3,63,8:00-9:00,9,1,4.0098,41.5,45.5098,17.852,3.2,21.052,24.4578,0.0,0.6074,0.3779,21295.915100000002,1,3
风电1-光伏3,63,9:00-10:00,10,1,4.199999999999999,41.5,45.7,14.328000000000001,5.12,19.448,26.252000000000002,0.0,0.6074,0.3779,21707.684000000005,1,3
风电1-光伏3,63,10:00-11:00,11,1,4.1202,41.5,45.6202,11.904,7.68,19.584,26.036199999999997,0.0,0.8024,0.3779,26735.216899999996,1,3
风电1-光伏3,63,11:00-12:00,12,1,3.9000000000000004,41.5,45.4,7.736,11.52,19.256,26.144,0.0,0.8024,0.3779,26780.978,1,3
风电1-光伏3,63,12:00-13:00,13,1,3.2598000000000003,41.5,44.7598,8.556000000000001,14.08,22.636000000000003,22.123799999999996,0.0,0.8024,0.3779,25074.403099999996,1,3
风电1-光伏3,63,13:00-14:00,14,1,2.6898,41.5,44.1898,14.52,14.08,28.6,15.589799999999997,0.0,0.8024,0.3779,22300.7201,1,3
风电1-光伏3,63,14:00-15:00,15,1,3.63,41.5,45.13,6.707999999999999,11.52,18.227999999999998,26.902000000000005,0.0,0.8024,0.3779,27102.749000000003,1,3
风电1-光伏3,63,15:00-16:00,16,1,3.8202000000000003,41.5,45.3202,11.175999999999998,7.04,18.215999999999998,27.104200000000002,0.0,0.6074,0.3779,21903.2639,1,3
风电1-光伏3,63,16:00-17:00,17,1,3.75,41.5,45.25,10.107999999999999,5.12,15.227999999999998,30.022000000000002,0.0,0.6074,0.3779,22572.899,1,3
风电1-光伏3,63,17:00-18:00,18,1,3.1398,41.5,44.6398,6.3839999999999995,3.2,9.584,35.055800000000005,0.0,0.6074,0.3779,23728.1561,1,3
风电1-光伏3,63,18:00-19:00,19,0,2.61,0.0,2.61,6.428000000000001,1.28,7.708000000000001,0.0,5.098000000000001,0.8024,0.3779,31135.499000000003,1,3
风电1-光伏3,63,19:00-20:00,20,0,2.1198,0.0,2.1198,5.736,0.0,5.736,0.0,3.6161999999999996,0.8024,0.3779,31764.5231,1,3
风电1-光伏3,63,20:00-21:00,21,0,1.8599999999999999,0.0,1.8599999999999999,3.752,0.0,3.752,0.0,1.892,0.8024,0.3779,32496.445999999996,1,3
风电1-光伏3,63,21:00-22:00,22,1,1.6301999999999999,41.5,43.1302,3.6919999999999997,0.0,3.6919999999999997,39.4382,0.0,0.6074,0.3779,24733.916900000004,1,3
风电1-光伏3,63,22:00-23:00,23,1,1.56,41.5,43.06,4.88,0.0,4.88,38.18,0.0,0.6074,0.3779,24445.16,1,3
风电1-光伏3,63,23:00-24:00,24,1,1.4802,41.5,42.980199999999996,3.1919999999999997,0.0,3.1919999999999997,39.788199999999996,0.0,0.3424,0.3779,14270.368899999996,1,3
风电1-光伏3,54,0:00-1:00,1,1,1.3698000000000001,41.5,42.8698,9.776,0.0,9.776,33.0938,0.0,0.3424,0.3779,14508.0201,1,3
风电1-光伏3,54,1:00-2:00,2,1,1.0997999999999999,41.5,42.5998,10.904,0.0,10.904,31.695800000000002,0.0,0.3424,0.3779,14557.6491,1,3
风电1-光伏3,54,2:00-3:00,3,1,0.7998000000000001,41.5,42.2998,15.152000000000001,0.0,15.152000000000001,27.147799999999997,0.0,0.3424,0.3779,14719.1031,1,3
风电1-光伏3,54,3:00-4:00,4,1,0.99,41.5,42.49,13.312,0.0,13.312,29.178000000000004,0.0,0.3424,0.3779,14647.031,1,3
风电1-光伏3,54,4:00-5:00,5,1,1.1802000000000001,41.5,42.6802,15.072000000000001,0.0,15.072000000000001,27.608199999999997,0.0,0.3424,0.3779,14702.7589,1,3
风电1-光伏3,54,5:00-6:00,6,1,1.6301999999999999,41.5,43.1302,18.724,0.0,18.724,24.406200000000002,0.0,0.3424,0.3779,14816.429900000001,1,3
风电1-光伏3,54,6:00-7:00,7,1,2.5002,41.5,44.0002,9.628,0.0,9.628,34.3722,0.0,0.3424,0.3779,14462.6369,1,3
风电1-光伏3,54,7:00-8:00,8,1,3.3701999999999996,41.5,44.8702,22.804000000000002,1.28,24.084000000000003,20.786199999999994,0.0,0.6074,0.3779,20453.2829,1,3
风电1-光伏3,54,8:00-9:00,9,1,4.0098,41.5,45.5098,17.852,3.2,21.052,24.4578,0.0,0.6074,0.3779,21295.915100000002,1,3
风电1-光伏3,54,9:00-10:00,10,1,4.199999999999999,41.5,45.7,14.328000000000001,5.12,19.448,26.252000000000002,0.0,0.6074,0.3779,21707.684000000005,1,3
风电1-光伏3,54,10:00-11:00,11,0,4.1202,0.0,4.1202,11.904,7.68,19.584,0.0,15.463799999999999,0.8024,0.3779,26735.216899999996,1,3
风电1-光伏3,54,11:00-12:00,12,0,3.9000000000000004,0.0,3.9000000000000004,7.736,11.52,19.256,0.0,15.356,0.8024,0.3779,26780.978,1,3
风电1-光伏3,54,12:00-13:00,13,1,3.2598000000000003,41.5,44.7598,8.556000000000001,14.08,22.636000000000003,22.123799999999996,0.0,0.8024,0.3779,25074.403099999996,1,3
风电1-光伏3,54,13:00-14:00,14,1,2.6898,41.5,44.1898,14.52,14.08,28.6,15.589799999999997,0.0,0.8024,0.3779,22300.7201,1,3
风电1-光伏3,54,14:00-15:00,15,0,3.63,0.0,3.63,6.707999999999999,11.52,18.227999999999998,0.0,14.597999999999999,0.8024,0.3779,27102.749000000003,1,3
风电1-光伏3,54,15:00-16:00,16,1,3.8202000000000003,41.5,45.3202,11.175999999999998,7.04,18.215999999999998,27.104200000000002,0.0,0.6074,0.3779,21903.2639,1,3
风电1-光伏3,54,16:00-17:00,17,1,3.75,41.5,45.25,10.107999999999999,5.12,15.227999999999998,30.022000000000002,0.0,0.6074,0.3779,22572.899,1,3
风电1-光伏3,54,17:00-18:00,18,1,3.1398,41.5,44.6398,6.3839999999999995,3.2,9.584,35.055800000000005,0.0,0.6074,0.3779,23728.1561,1,3
风电1-光伏3,54,18:00-19:00,19,0,2.61,0.0,2.61,6.428000000000001,1.28,7.708000000000001,0.0,5.098000000000001,0.8024,0.3779,31135.499000000003,1,3
风电1-光伏3,54,19:00-20:00,20,0,2.1198,0.0,2.1198,5.736,0.0,5.736,0.0,3.6161999999999996,0.8024,0.3779,31764.5231,1,3
风电1-光伏3,54,20:00-21:00,21,0,1.8599999999999999,0.0,1.8599999999999999,3.752,0.0,3.752,0.0,1.892,0.8024,0.3779,32496.445999999996,1,3
风电1-光伏3,54,21:00-22:00,22,1,1.6301999999999999,41.5,43.1302,3.6919999999999997,0.0,3.6919999999999997,39.4382,0.0,0.6074,0.3779,24733.916900000004,1,3
风电1-光伏3,54,22:00-23:00,23,1,1.56,41.5,43.06,4.88,0.0,4.88,38.18,0.0,0.6074,0.3779,24445.16,1,3
风电1-光伏3,54,23:00-24:00,24,1,1.4802,41.5,42.980199999999996,3.1919999999999997,0.0,3.1919999999999997,39.788199999999996,0.0,0.3424,0.3779,14270.368899999996,1,3
风电1-光伏3,45,0:00-1:00,1,1,1.3698000000000001,41.5,42.8698,9.776,0.0,9.776,33.0938,0.0,0.3424,0.3779,14508.0201,1,3
风电1-光伏3,45,1:00-2:00,2,1,1.0997999999999999,41.5,42.5998,10.904,0.0,10.904,31.695800000000002,0.0,0.3424,0.3779,14557.6491,1,3
风电1-光伏3,45,2:00-3:00,3,1,0.7998000000000001,41.5,42.2998,15.152000000000001,0.0,15.152000000000001,27.147799999999997,0.0,0.3424,0.3779,14719.1031,1,3
风电1-光伏3,45,3:00-4:00,4,1,0.99,41.5,42.49,13.312,0.0,13.312,29.178000000000004,0.0,0.3424,0.3779,14647.031,1,3
风电1-光伏3,45,4:00-5:00,5,1,1.1802000000000001,41.5,42.6802,15.072000000000001,0.0,15.072000000000001,27.608199999999997,0.0,0.3424,0.3779,14702.7589,1,3
风电1-光伏3,45,5:00-6:00,6,1,1.6301999999999999,41.5,43.1302,18.724,0.0,18.724,24.406200000000002,0.0,0.3424,0.3779,14816.429900000001,1,3
风电1-光伏3,45,6:00-7:00,7,1,2.5002,41.5,44.0002,9.628,0.0,9.628,34.3722,0.0,0.3424,0.3779,14462.6369,1,3
