运行模式,场景,风电场景,光伏场景,时段序号(h),时段,常规负荷功率(MW),风电功率(MW),光伏功率(MW),碱性电解槽功率(MW),PEM电解槽功率(MW),合成氨装置功率(MW),常规负荷失供功率(MW),弃电功率(MW),储能充电功率(MW),储能放电功率(MW),储能电量(MWh),储能SOC(%),购电功率(MW),售电功率(MW)
离网无储能,风电6-光伏4,6,4,9,8:00-9:00,4.0098,9.671999999999999,0.0,0.0,5.4444230769230755,0.217776923076923,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏4,6,4,10,9:00-10:00,4.199999999999999,6.9479999999999995,0.0,0.0,0.0,0.0,0.0,2.748,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏4,6,4,11,10:00-11:00,4.1202,6.04,0.0,0.0,0.0,0.0,0.0,1.9198000000000004,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏4,6,4,12,11:00-12:00,3.9000000000000004,6.06,1.28,0.0,0.0,0.0,0.0,3.4399999999999995,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏4,6,4,13,12:00-13:00,3.2598000000000003,6.5280000000000005,5.12,0.0,8.065576923076923,0.32262307692307685,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏4,6,4,14,13:00-14:00,2.6898,5.768,7.68,0.0,10.344423076923077,0.41377692307692304,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏4,6,4,15,14:00-15:00,3.63,5.432,5.12,0.0,6.655769230769231,0.2662307692307692,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏4,6,4,16,15:00-16:00,3.8202000000000003,5.368,1.28,0.0,0.0,0.0,0.0,2.8278000000000003,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏4,6,4,17,16:00-17:00,3.75,6.656,0.0,0.0,0.0,0.0,0.0,2.9059999999999997,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏4,6,4,18,17:00-18:00,3.1398,8.408,0.0,0.0,5.0655769230769225,0.2026230769230769,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏4,6,4,19,18:00-19:00,2.61,10.808,0.0,0.0,7.882692307692308,0.3153076923076923,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏4,6,4,20,19:00-20:00,2.1198,9.604000000000001,0.0,0.0,7.1963461538461555,0.2878538461538462,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏4,6,4,21,20:00-21:00,1.8599999999999999,6.832000000000001,0.0,0.0,4.780769230769232,0.19123076923076926,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏4,6,4,22,21:00-22:00,1.6301999999999999,8.384,0.0,0.0,6.494038461538461,0.25976153846153843,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏4,6,4,23,22:00-23:00,1.56,7.688000000000001,0.0,0.0,5.892307692307693,0.23569230769230767,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
离网无储能,风电6-光伏4,6,4,24,23:00-24:00,1.4802,9.671999999999999,0.0,0.0,7.876730769230768,0.3150692307692307,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
